acq_id,original_name,canonical_path
ACQ-20251016-MRI-027,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/17,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-027/
ACQ-20251016-MRI-028,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/18,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-028/
ACQ-20251016-MRI-029,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/19,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-029/
ACQ-20251016-MRI-030,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/2,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-030/
ACQ-20251016-MRI-031,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/20,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-031/
ACQ-20251016-MRI-032,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/3,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-032/
ACQ-20251016-MRI-033,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/4,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-033/
ACQ-20251016-MRI-034,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/6,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-034/
ACQ-20251016-MRI-035,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/7,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-035/
ACQ-20251016-MRI-036,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/8,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-036/
ACQ-20251016-MRI-037,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/9,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-037/
ACQ-20251016-MRI-038,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/10,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-038/
ACQ-20251016-MRI-039,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/11,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-039/
ACQ-20251016-MRI-040,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/12,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-040/
ACQ-20251016-MRI-041,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/13,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-041/
ACQ-20251016-MRI-042,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/14,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-042/
ACQ-20251016-MRI-043,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/15,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-043/
ACQ-20251016-MRI-044,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/16,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-044/
ACQ-20251016-MRI-045,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/17,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-045/
ACQ-20251016-MRI-046,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/18,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-046/
ACQ-20251016-MRI-047,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/2,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-047/
ACQ-20251016-MRI-048,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/3,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-048/
ACQ-20251016-MRI-049,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/4,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-049/
ACQ-20251016-MRI-050,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/5,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-050/
ACQ-20251016-MRI-051,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/6,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-051/
ACQ-20251016-MRI-052,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/7,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-052/
ACQ-20251016-MRI-053,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/8,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-053/
ACQ-20251016-MRI-054,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/9,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-054/
ACQ-20251016-MRI-055,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/1,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-055/
ACQ-20251016-MRI-056,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/10,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-056/
ACQ-20251016-MRI-057,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/11,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-057/
ACQ-20251016-MRI-058,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/12,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-058/
ACQ-20251016-MRI-059,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/13,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-059/
ACQ-20251016-MRI-060,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/14,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-060/
ACQ-20251016-MRI-061,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/15,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-061/
ACQ-20251016-MRI-062,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/16,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-062/
ACQ-20251016-MRI-063,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/17,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-063/
ACQ-20251016-MRI-064,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/18,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-064/
ACQ-20251016-MRI-065,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/2,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-065/
ACQ-20251016-MRI-066,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/4,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-066/
ACQ-20251016-MRI-067,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/5,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-067/
ACQ-20251016-MRI-068,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/6,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-068/
ACQ-20251016-MRI-069,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/7,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-069/
ACQ-20251016-MRI-070,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/8,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-070/
ACQ-20251016-MRI-071,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/9,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-071/
ACQ-20251027-MRI-001,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/10,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-001/
ACQ-20251027-MRI-002,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/11,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-002/
ACQ-20251027-MRI-003,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/12,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-003/
ACQ-20251027-MRI-004,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/13,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-004/
ACQ-20251027-MRI-005,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/15,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-005/
ACQ-20251027-MRI-006,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/16,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-006/
ACQ-20251027-MRI-007,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/18,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-007/
ACQ-20251027-MRI-008,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/19,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-008/
ACQ-20251027-MRI-009,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/20,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-009/
ACQ-20251027-MRI-010,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/23,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-010/
ACQ-20251027-MRI-011,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/7,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-011/
ACQ-20251027-MRI-012,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/8,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-012/
ACQ-20251027-MRI-013,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/10,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-013/
ACQ-20251027-MRI-014,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/11,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-014/
ACQ-20251027-MRI-015,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/12,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-015/
ACQ-20251027-MRI-016,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/3,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-016/
ACQ-20251027-MRI-017,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/5,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-017/
ACQ-20251027-MRI-018,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/6,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-018/
ACQ-20251027-MRI-019,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/7,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-019/
ACQ-20251027-MRI-020,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/8,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-020/
ACQ-20251027-MRI-021,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/9,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-021/
ACQ-20260325-MRI-001,20260325_094935_jrc260325_m29_0423_jrc260325_m29_0423_1_1/12,/raw/DICOM/2026/2026-03/ACQ-20260325-MRI-001/
ACQ-20260325-MRI-002,20260325_094935_jrc260325_m29_0423_jrc260325_m29_0423_1_1/13,/raw/DICOM/2026/2026-03/ACQ-20260325-MRI-002/
ACQ-20260325-MRI-003,20260325_094935_jrc260325_m29_0423_jrc260325_m29_0423_1_1/14,/raw/DICOM/2026/2026-03/ACQ-20260325-MRI-003/
ACQ-20260325-MRI-004,20260325_094935_jrc260325_m29_0423_jrc260325_m29_0423_1_1/15,/raw/DICOM/2026/2026-03/ACQ-20260325-MRI-004/
ACQ-20260325-MRI-005,20260325_094935_jrc260325_m29_0423_jrc260325_m29_0423_1_1/16,/raw/DICOM/2026/2026-03/ACQ-20260325-MRI-005/
